codigo,nombre,precio,laboratorio
0305029FM,"IGE ESPECIFICA, ESPINACAS",30537,integramédica
0305029FP,"IGE ESPECIFICA, EUCALIPTUS",30537,integramédica
0305029FS,"IGE ESPECIFICA, FECA DE PALOMAS",30537,integramédica
0305029FW,"IGE ESPECIFICA, FRAMBUESAS",30537,integramédica
0305029FX,"IGE ESPECIFICA, FRESNO",8638,integramédica
0305029FY,"IGE ESPECIFICA, FRUTILLA",30537,integramédica
0305029FZ,"IGE ESPECIFICA, GARBANZOS",30537,integramédica
0305029GB,"IGE ESPECIFICA, GENTAMICINA",30537,integramédica
0305029GD,"IGE ESPECIFICA, GLUTEN",8638,integramédica
0305029GI,"IGE ESPECIFICA, HORMIGA",30537,integramédica
0305029GJ,"IGE ESPECIFICA, HUEVO COMPLETO",8638,integramédica
0305029GK,"IGE ESPECIFICA, IBUPROFENO",30537,integramédica
0305029GQ,"IGE ESPECIFICA, JAIBA",30537,integramédica
0305029GU,"IGE ESPECIFICA, KIWI",8638,integramédica
0305029GV,"IGE ESPECIFICA, LANA",8638,integramédica
0305029GW,"IGE ESPECIFICA, LANGOSTA",30537,integramédica
0305029GX,"IGE ESPECIFICA, LATEX",8638,integramédica
0305029AQ,"IGE ESPECIFICA, LECHE COMPLETA=LECHE DE VACA",8638,integramédica
0305029HC,"IGE ESPECIFICA, LECHUGA",30537,integramédica
0305029HE,"IGE ESPECIFICA, LENTEJAS",8638,integramédica
0305029HI,"IGE ESPECIFICA, LIDOCAINA (XILOCAINA)",30537,integramédica
0305029HJ,"IGE ESPECIFICA, LIMÓN",30537,integramédica
0305029HM,"IGE ESPECIFICA, LLANTEN (PLANTAGO)",8638,integramédica
0305029AZ,"IGE ESPECIFICA, MAIZ",8638,integramédica
0305029HS,"IGE ESPECIFICA, MANGO",30537,integramédica
0305029AR,"IGE ESPECIFICA, MANÍ",8638,integramédica
0305029HT,"IGE ESPECIFICA, MANZANA",8638,integramédica
0305029HV,"IGE ESPECIFICA, MELÓN",8638,integramédica
0305029HX,"IGE ESPECIFICA, MERLUZA",30537,integramédica
0305029IC,"IGE ESPECIFICA, MOSTAZA",30537,integramédica
0305029ID,"IGE ESPECIFICA, NAPROXENO",30537,integramédica
0305029IE,"IGE ESPECIFICA, NARANJA",8638,integramédica
0305029IH,"IGE ESPECIFICA, NOGAL",8638,integramédica
0305029II,"IGE ESPECIFICA, NUEZ",8638,integramédica
0305029IJ,"IGE ESPECIFICA, OLIVO",8638,integramédica
0305029IN,"IGE ESPECIFICA, OSTRAS",30537,integramédica
0305029IO,"IGE ESPECIFICA, OVOALBUMINA",8638,integramédica
0305029IP,"IGE ESPECIFICA, OVOMUCOIDE",30537,integramédica
0305029IR,"IGE ESPECIFICA, PAICO (QUENOPODIUM)",8638,integramédica
0305029IS,"IGE ESPECIFICA, PALTA",8638,integramédica
0305029IT,"IGE ESPECIFICA, PAPAS",30537,integramédica
0305029IV,"IGE ESPECIFICA, PARACETAMOL",30537,integramédica
0305029IX,"IGE ESPECIFICA, PASTO AZUL (POA PRATENSIS)",8638,integramédica
0305029IZ,"IGE ESPECIFICA, PASTO TIMOTHY",8638,integramédica
0305029JA,"IGE ESPECIFICA, PASTO TRIGO",8638,integramédica
0305029AS,"IGE ESPECIFICA, PENICILINA G",8638,integramédica
0305029AT,"IGE ESPECIFICA, PENICILINA V/ORAL",8638,integramédica
0305029JC,"IGE ESPECIFICA, PENICILLIUM NONATUM",30537,integramédica
0305029JE,"IGE ESPECIFICA, PERA",30537,integramédica
0305029JL,"IGE ESPECIFICA, PIÑA",8638,integramédica
0305029JO,"IGE ESPECIFICA, PLATANO",8638,integramédica
0305029AU,"IGE ESPECIFICA, PLATANO ORIENTAL",8638,integramédica
0305029JP,"IGE ESPECIFICA, PLUMA DE GANSO",8638,integramédica
0305029JQ,"IGE ESPECIFICA, PLUMA DE POLLO",8638,integramédica
0305029AV,"IGE ESPECIFICA, POLVO DE HABITACIÓN",8638,integramédica
0305029JS,"IGE ESPECIFICA, POROTO VERDE",30537,integramédica
0305029JT,"IGE ESPECIFICA, POROTOS",8638,integramédica
0305029JX,"IGE ESPECIFICA, QUESO CHEDDAR",30537,integramédica
0305029KH,"IGE ESPECIFICA, SALMÓN",8638,integramédica
0305029KK,"IGE ESPECIFICA, SAUCE",30537,integramédica
0305029KL,"IGE ESPECIFICA, SÉSAMO",33800,integramédica
0305029AW,"IGE ESPECIFICA, SOYA",8638,integramédica
0305029KP,"IGE ESPECIFICA, TARTRAZINA",30537,integramédica
0305029KV,"IGE ESPECIFICA, TOMATE",8638,integramédica
0305029KX,"IGE ESPECIFICA, TRICHOPHYTON",30537,integramédica
0305029AX,"IGE ESPECIFICA, TRIGO",8638,integramédica
0305029LC,"IGE ESPECIFICA, UVA",30537,integramédica
0305029AY,"IGE ESPECIFICA, YEMA DE HUEVO",8638,integramédica
0305029LK,"IGE ESPECIFICA, ZAPALLO",30537,integramédica
303047,IGF-1   ( Insulin Like Growth Factor )(Somatomedina C),22353,integramédica
0303048A,IGFBP-1 ( INSULIN LIKE GROWTH FACTOR BINDING PROTEIN 1 ),18698,integramédica
0303048B,IGFBP-3 (insulin Like Growth Factor Binding Protein 3),22018,integramédica
303123,INDICE ANDROGENICO (IAL),21187,integramédica
0306082D,INFLUENZA A Y B POR PCR,39115,integramédica
0306070B,"INFLUENZA A, ANTIGENO VIRAL",9149,integramédica
0306070F,"INFLUENZA B, ANTIGENO VIRAL",9149,integramédica
306770,INFLUENZA TEST PACK,28657,integramédica
305021,INHIBIDOR DE C1 CUANTITATIVO,181243,integramédica
0305022D,"INMUNOFIJACION ORINA (CADENAS LIVIANAS K, L )",140882,integramédica
0305025A,INMUNOFIJACION ORINA (CADENAS PESADAS  IgA IgG IgM),93863,integramédica
0305022B,"INMUNOFIJACION SANGRE (CADENAS LIVIANAS K, L )",140882,integramédica
305025,INMUNOFIJACION SANGRE (CADENAS PESADAS  IgA IgG IgM),93863,integramédica
0305027A,INMUNOGLOBULINA IGA,8430,integramédica
0305027B,INMUNOGLOBULINA IGG,8430,integramédica
0305027C,INMUNOGLOBULINA IGM,8430,integramédica
305028,INMUNOGLOBULINAS IGE TOTAL,8797,integramédica
0303017A,INSULINA,8382,integramédica
0301581-A,INSULINA HOMA D,8739,integramédica
0303017B,INSULINA POST CARGA,8382,integramédica
0303017C,INSULINA POST PRANDIAL,8382,integramédica
303017T2,"INSULINA, CURVA DE 2 MUESTRAS (BASAL Y 2 HORAS)",22608,integramédica
303017T3,"INSULINA, CURVA DE 3 MUESTRAS",22608,integramédica
303017T4,"INSULINA, CURVA DE 4 MUESTRAS",22608,integramédica
303017T5,"INSULINA, CURVA DE 5 MUESTRAS",22608,integramédica
303017T6,"INSULINA, CURVA DE 6 MUESTRAS",22608,integramédica
0303031F,"INSULINA, CURVA DE 9 MUESTRAS",22608,integramédica
366917,ISOENZIMAS DE L.D.H.,82767,integramédica
302519,LAMOTRIGINA,58397,integramédica
306503,LEGIONELLA ANTIGENO URINARIO,172941,integramédica
308005,LEUCOCITOS FECALES,1932,integramédica
0306017A,LEVADURAS CULTIVO,4407,integramédica
302533,LEVETIRAZETAM NIVELES PLASMATICOS,87976,integramédica
PC600006,LIAT – INFLU A B Y COVID,101013,integramédica
305089,LINFOCITOS B    ( CD 19 )            ,74914,integramédica
366664,Linfocitos B memoria,222359,integramédica
305092,LINFOCITOS NK  (CD-56),46542,integramédica
305091,"LINFOCITOS T (incluye CD3, CD4, CD8). CIT. DE FLUJO",35186,integramédica
366662,Linfocitos T memoria,334451,integramédica
302053,LIPASA,4343,integramédica
302069,LIPIDOS TOTALES           ,3317,integramédica
302055,LITIO (CARBORON),4774,integramédica
366873,LUPUS (LATEX ANTI-DNA),3987,integramédica
302056,MAGNESIO,5221,integramédica
301579,MAGNESIO (ORINA),11260,integramédica
366910,"MALABSOCION DE LACTOSA, ESTUDIO GENETICO",186719,integramédica
302534,Mercurio en orina aislada,63391,integramédica
303050,METANEFRINAS URINARIAS (24 HORAS),96051,integramédica
309013,MICROALBUMINURIA 24 Hrs.  (MAU),4646,integramédica
0309013A,MICROALBUMINURIA AISLADA (INC. CREATININURIA),4646,integramédica
305530,MIOSITIS PANEL IGG,106715,integramédica
306036,"MONONUCLEOSIS, MONOTEST",6529,integramédica
305508,MUTAC. C677T GEN MTHFR ,224686,integramédica
305509,MUTAC. G 20210 A DEL GEN DE LA PROTROMBINA STG,224686,integramédica
0306037A,MYCOPLASMA   PNEUMONIAE  IgG,8299,integramédica
0306037B,MYCOPLASMA   PNEUMONIAE  IgM,11031,integramédica
306537,MYCOPLASMA PNEUMONIAE  POR PCR,100598,integramédica
0302057A,NITROGENO UREICO,2155,integramédica
0309020A,NITROGENO UREICO  (ORINA),1405,integramédica
0302057B,NITROGENO UREICO  POST,2155,integramédica
0302057C,NITROGENO UREICO  PRE,2155,integramédica
0309022B,O. COMPLETA 1er CHORRO,3129,integramédica
0309022A,"ORINA COMPLETA, (INCLUYE COD. 03-09-023",3129,integramédica
309024,"ORINA,  SEDIMENTO     ",1804,integramédica
309023,"ORINA, FISICO-QUIMICO ( ASPECTO, COLOR, )",2283,integramédica
0309024B,"ORINA, SEDIMENTO 1er CHORRO",1804,integramédica
302058,OSMOLALIDAD EN SANGRE,52819,integramédica
309025,OSMOLALIDAD URINARIA,50643,integramédica
302523,OSMOLARIDAD EN SANGRE,18394,integramédica
309026,OSMOLARIDAD URINARIA,18396,integramédica
301541,OXALATO (ORINA),30698,integramédica
0302035I,OXCARBAZEPINA,58385,integramédica
0305029ZO,PANEL ACAROS ,8638,integramédica
0305029ZA,PANEL ALIMENTOS COMUNES.,8638,integramédica
0305029ZG,PANEL CARNES ,234179,integramédica
0305029ZC,PANEL CEREALES ,8638,integramédica
0305029T,PANEL CHILE (36 ALERGENOS),610252,integramédica
0305029ZM,PANEL DE ANIMALES ,8638,integramédica
0305029ZI,PANEL DE ARBOLES ,8638,integramédica
0305029ZH,PANEL DE HONGOS ,8638,integramédica
0305029ZL,PANEL DE INHALANTES (AMBIENTALES) ,8638,integramédica
0305029ZK,PANEL DE MALEZAS,8638,integramédica
0305029ZJ,PANEL DE PASTOS,8638,integramédica
0305029ZR,PANEL DE PLUMAS,8638,integramédica
305531,PANEL ENCEFALITIS AUTOINMUNE NO MNDAR (SOLO SUERO),333630,integramédica
0305029ZD,PANEL FRUTOS SECOS ,534196,integramédica
0306598L,PANEL MOLECULAR FLU A/B Y VRS ,74079,integramédica
0305029ZS,PANEL MOLECULAR HUEVO,173659,integramédica
0305029ZY,PANEL MOLECULAR LECHE DE VACA,200315,integramédica
0305029ZB,PANEL PESCADOS Y MARISCOS ,8638,integramédica
0305029ZP,PANEL POLVO ,8638,integramédica
0366827GR,PANEL RESPIRATORIO BACTERIAS P,71282,integramédica
366885,PANEL RESPIRATORIO POR PCR 4 VIRUS (CONVENIOS),52468,integramédica
306120,PANEL VIRAL DIARREA POR PCR,204402,integramédica
306122,"Panel virus respiratorio molecular (15 a 17 virus) (adenovirus, VRS A, VRS B, parainfluenza 1,2,3,4, influenza a y b, influenza a H1N1, bocavirus, coronavirus (2 tipos), rinovirus, enterovirus.",93201,integramédica
302524,PARACETAMOL NIVELES PLASMATICOS,145001,integramédica
303018,PARATHORMONA  INTACTA           ,13731,integramédica
306511,PAROTIDITIS IGG,172046,integramédica
306512,PAROTIDITIS IGM,172046,integramédica
306524,PARVOVIRUS B19  POR PCR,300476,integramédica
306507,PARVOVIRUS B19 IgG,39842,integramédica
306508,PARVOVIRUS B19 IgM,39842,integramédica
305060,PCR  HLA B-27,148727,integramédica
306110,PCR  METAPNEUMOVIRUS,128992,integramédica
366949,PCR GENES DE RESISTENCIA BACTERIANA,107938,integramédica
366912,PCR MUTACIÓN FACTOR XII,273590,integramédica
306583,PCR PANEL ETS,137289,integramédica
0306082H,PCR SARS CoV-2,39016,integramédica
366866,PCR VIRUELA SIMICA,47630,integramédica
303582Q,PEPTIDO CICLICO CITRULINADO,61997,integramédica
305557,PERFIL ANA 23 ANTIGENOS,192379,integramédica
302075,PERFIL BIOQUIMICO 12 PARAMETROS,14306,integramédica
302034,PERFIL LIPIDICO,10187,integramédica
308006,PH   DEPOSICIONES,1070,integramédica
0308017B,PH URINARIO,1408,integramédica
302084,PLOMO        (SANGRE),88858,integramédica
306538,PNEUMOCYSTIS JIROVECI PCR,274577,integramédica
0309027A,PORFIRINAS  ORINA C/U,242942,integramédica
0309027B,PORFOBILINOGENO   (ORINA),96088,integramédica
302510,PRE-ALBUMINA,49767,integramédica
0302035G,PRIMIDONA,8651,integramédica
302505,PRO-BNP,59854,integramédica
302501,PROCALCITONINA,71402,integramédica
303019,PROGESTERONA                              ,8526,integramédica
0303020A,PROLACTINA                                     ,9005,integramédica
303020B-4,PROLACTINA  POOL,9005,integramédica
305032,PROTEINA BENCE-JONES  ELECTROFORESIS ,30365,integramédica
305031,PROTEINA C REACTIVA NORMAL/ULTRASENSIBLE,9963,integramédica
302537,PROTEINAS FRACCIONADAS ALBUMINA/GLOBULIN,6378,integramédica
301580,"PROTEINAS ORINA/LCR,  ELECTROFORESIS",51193,integramédica
0302060B,PROTEINAS TOTALES,2411,integramédica
302061,"PROTEINAS,  ELECTROFORESIS",10298,integramédica
309028,PROTEINURIA,2922,integramédica
301059,PROTROMBINA TIEMPO DE,2539,integramédica
302076-P,"PRUEBAS/PERFIL  HEPATICAS,           ESTUDIO DE",16749,integramédica
306587,QUANTIFERON,299309,integramédica
366724,"RAPAMUNE (RAPAMICINA), NIVELES SANGUINEOS",95040,integramédica
301062,RECUENTO DE BASOFILOS       (ABSOLUTO),1724,integramédica
301063,RECUENTO DE EOSINOFILOS   (ABSOLUTO),1613,integramédica
301064,RECUENTO DE ERITROCITOS,1280,integramédica
301065,RECUENTO DE LEUCOCITOS      (ABSOLUTO),1280,integramédica
301066,RECUENTO DE LINFOCITOS       (ABSOLUTO),2076,integramédica
301067,RECUENTO DE PLAQUETAS       (ABSOLUTO),2124,integramédica
301067NM,RECUENTO DE PLAQUETAS LAB,2124,integramédica
301068,RECUENTO DE RETICULOCITOS(ABS O PORC),1645,integramédica
301069,RECUENTO DIFERENCIAL O FORMULA LEUCO,3481,integramédica
303021,RENINA (ACTIVA),34999,integramédica
306170,"ROTAVIRUS, ANTIGENO VIRAL, CUALQUIER TECNICA",8382,integramédica
306038,RPR,4423,integramédica
0306069J,RUBEOLA    IGG,10218,integramédica
0306069K,RUBEOLA    IGM,11923,integramédica
302511,SALICILATO NIVELES PLASMATICOS,123915,integramédica
0306069L,SARAMPION     IgG,10803,integramédica
0306069T,SARS CoV-2 IgG,13275,integramédica
0306069U,SARS CoV-2 IgM,13275,integramédica
0308044B,SECRECION URETRAL,14415,integramédica
303046,SEX HORMON BINDING GLOBULIN ,20756,integramédica
366727,SINDROME DE CHARCOT-MARIE-TOOTH,248642,integramédica
366728,"SINDROME DE GILBERT, ESTUDIO GENETICO-MOLECULAR GEN UGT1A1",154172,integramédica
366729,"SINDROME DE LEIGH Y NARP, ESTUDIO GENETICO",209365,integramédica
366730,"SINDROME DE LHON, ESTUDIO GENETICO",313411,integramédica
366732,"SINDROME DE MUENKE, DIAGNOSTICO GENETICO MOLECULAR",139707,integramédica
366734,"SIROLIMUS (SIROTAN), NIVELES SANGUINEOS",95042,integramédica
306090,STREPTOCOCO TEST PACK ,9963,integramédica
301556,"SUBCLASES IGG 1,2,3,4 ",179516,integramédica
309511,SULFATO ( SOLO ORINA ),71499,integramédica
303503,T3 LIBRE,34631,integramédica
302516,"TACROLIMUS, NIVEL PLASMATICO",301912,integramédica
0302035H,TEOFILINA,8651,integramédica
301581,TEST DE HOMA,9220,integramédica
308501,TEST INMUNOLOGICO DETECCION HEMOGLOBINA HUMANA,9724,integramédica
0303022A,TESTOSTERONA,9356,integramédica
0303022B,TESTOSTERONA  POOL,9356,integramédica
303504,TESTOSTERONA BIODISPONIBLE,56332,integramédica
303023,TESTOSTERONA LIBRE,10697,integramédica
306005,TINCION DE GRAM,956,integramédica
305521,TIPIFICACION HLA-DQ2 Y HLA-DQ8,259085,integramédica
303024,TIROESTIMULANTE HORMONA (TSH) ,7408,integramédica
303025,TIROGLOBULINA,11592,integramédica
303026,TIROXINA LIBRE  (T4L),8526,integramédica
303027,TIROXINA O TETRAYODOTIRONINA (T4),7408,integramédica
0306061E,TOXOCARA   IGG,11063,integramédica
0306061F,TOXOPLASMA  IgG,9197,integramédica
0306061G,TOXOPLASMA  IgM,9197,integramédica
306539,TOXOPLASMA POR PCR,110611,integramédica
303501,TRAB,26584,integramédica
0302063A,TRANSA. GOT/AST (OXALACETICA),3034,integramédica
0302063B,TRANSA. GPT/ALT (PIRUVICA),3034,integramédica
302063A-PNM,TRANSA. SGOT        (OXALACETICA),3034,integramédica
301082,TRANSFERRINA,9005,integramédica
302064,TRIGLICERIDOS,2890,integramédica
0306061H,TRIQUINOSIS IGG,10534,integramédica
303028,TRIYODOTIRONINA                                  (T3),7696,integramédica
301085,TROMBOPLASTINA TIEMPO DE (TTPA O TTPK) CEFALINA,3912,integramédica
302027,TROPONINA,18601,integramédica
301565,UREA DEPURACION DE ,11260,integramédica
0302057D,UREMIA,2155,integramédica
0302057F,UREMIA  POST,2155,integramédica
0302057E,UREMIA  PRE ,2155,integramédica
306011,"UROCULTIVO, RCTO.  Y ANTIB ( NO INCLUYE RECOLECTOR)",6067,integramédica
302502,VANCOMICINA,126739,integramédica
0306069N,VARICELA ZOSTER  IGG,8614,integramédica
0306069Q,VARICELA ZOSTER  IGM,26914,integramédica
0306598G,VARICELA ZOSTER  PCR,66429,integramédica
301086,VELOCIDAD DE SEDIMENTACION    (VHS),910,integramédica
0306014A,VIBRIO COLERA,8702,integramédica
306270,VIRUS RESP. SINCICIAL,9676,integramédica
302077,VITAMINA B 12,12422,integramédica
306548,VRS POR PCR,116579,integramédica
306527,VRS TEST PACK,18440,integramédica
0306014B,YERSINIA CULTIVO,8702,integramédica
301589,ZINC (ORINA),31771,integramédica
301569,ZINC (SANGRE),32784,integramédica
